3.879969727e+03;8.162271570e-08
3.880459473e+03;1.627420119e-07
3.880949219e+03;1.903009377e-07
3.881438965e+03;1.667851848e-07
3.881928711e+03;1.077234089e-07
3.882418457e+03;3.652156977e-08
3.882908203e+03;1.059349515e-07
3.883397949e+03;1.526288429e-07
3.883887939e+03;1.502122302e-07
3.884377686e+03;1.347834200e-07
3.884867432e+03;1.369006526e-07
3.885357178e+03;1.349846315e-07
3.885846924e+03;1.344704259e-07
3.886336670e+03;1.361788122e-07
3.886826416e+03;1.500323492e-07
3.887316162e+03;1.475663680e-07
3.887805908e+03;1.007118016e-07
3.888295654e+03;7.985887862e-08
3.888785645e+03;8.416244413e-08
3.889275391e+03;1.209552067e-07
3.889765137e+03;9.807784807e-08
3.890254883e+03;3.637932267e-08
3.890744629e+03;4.462383529e-08
3.891234375e+03;1.386360253e-07
3.891724121e+03;1.028509402e-07
3.892213867e+03;3.774544055e-08
3.892703613e+03;4.961625066e-08
3.893193359e+03;1.702716190e-07
3.893683350e+03;2.431050063e-07
3.894173096e+03;2.172885445e-07
3.894662842e+03;1.058156869e-07
3.895152588e+03;5.504754341e-08
3.895642334e+03;8.904535775e-08
3.896132080e+03;7.587347994e-08
3.896621826e+03;3.667909709e-08
3.897111572e+03;1.085574652e-07
3.897601318e+03;1.163620240e-07
3.898091309e+03;1.542657770e-07
3.898581055e+03;2.204889142e-07
3.899070801e+03;1.982964051e-07
3.899560547e+03;1.001272310e-07
3.900050293e+03;5.634791123e-08
3.900540039e+03;4.027033995e-08
3.901029785e+03;6.064933444e-08
3.901519531e+03;1.449345461e-07
3.902009277e+03;1.263974951e-07
3.902499023e+03;8.449772082e-08
3.902989014e+03;7.670774238e-08
3.903478760e+03;4.122968988e-08
3.903968506e+03;9.982745297e-08
3.904458252e+03;9.685062707e-08
3.904947998e+03;4.879787951e-08
3.905437744e+03;7.287805204e-08
3.905927490e+03;8.123141271e-08
3.906417236e+03;1.273601811e-07
3.906906982e+03;1.259059275e-07
3.907396729e+03;1.711026840e-07
3.907886719e+03;1.240847922e-07
3.908376465e+03;3.972932561e-08
3.908866211e+03;1.048027798e-07
3.909355957e+03;1.109890775e-07
3.909845703e+03;6.879196945e-08
3.910335449e+03;4.690719990e-08
3.910825195e+03;9.505383503e-08
3.911314941e+03;1.087526371e-07
3.911804688e+03;1.085587087e-07
3.912294434e+03;6.065430114e-08
3.912784424e+03;6.866382307e-08
3.913274170e+03;9.722942451e-08
3.913763916e+03;1.550340585e-07
3.914253662e+03;1.914959142e-07
3.914743408e+03;1.456547523e-07
3.915233154e+03;1.757247858e-08
3.915722900e+03;1.411215464e-07
3.916212646e+03;1.880701888e-07
3.916702393e+03;4.657345087e-08
3.917192139e+03;6.308837186e-08
3.917682129e+03;9.652961985e-09
3.918171875e+03;6.396577845e-08
3.918661621e+03;8.205629598e-08
3.919151367e+03;5.586100116e-08
3.919641113e+03;8.750409819e-08
3.920130859e+03;8.180418831e-08
3.920620605e+03;9.590408467e-08
3.921110352e+03;5.761742017e-08
3.921600098e+03;7.524202061e-08
3.922089844e+03;9.931594036e-08
3.922579834e+03;8.178984956e-08
3.923069580e+03;7.407846425e-08
3.923559326e+03;4.817497157e-08
3.924049072e+03;8.138428598e-09
3.924538818e+03;6.297582900e-08
3.925028564e+03;1.761727759e-07
3.925518311e+03;1.409978836e-07
3.926008057e+03;5.132718073e-08
3.926497803e+03;4.429898937e-08
3.926987549e+03;4.087933192e-08
3.927477539e+03;5.993398133e-08
3.927967285e+03;9.770447207e-08
3.928457031e+03;4.771501239e-08
3.928946777e+03;6.534681773e-08
3.929436523e+03;3.467861731e-08
3.929926270e+03;4.369330142e-08
3.930416016e+03;4.470689063e-08
3.930905762e+03;6.201237568e-08
3.931395508e+03;6.455944401e-08
3.931885254e+03;5.993094021e-08
3.932375244e+03;8.358806980e-08
3.932864990e+03;8.579908695e-08
3.933354736e+03;4.001076448e-08
3.933844482e+03;5.957252824e-08
3.934334229e+03;8.456766665e-08
3.934823975e+03;9.558026193e-08
3.935313721e+03;4.604173043e-08
3.935803467e+03;5.086059218e-08
3.936293213e+03;6.538154196e-08
3.936782959e+03;2.915445130e-08
3.937272949e+03;5.105679435e-08
3.937762695e+03;1.460148269e-07
3.938252441e+03;1.786832939e-07
3.938742188e+03;9.847843785e-08
3.939231934e+03;8.257402584e-08
3.939721680e+03;1.117996860e-07
3.940211426e+03;1.529581795e-07
3.940701172e+03;1.301321078e-07
3.941190918e+03;7.081407460e-08
3.941680664e+03;3.228796075e-08
3.942170654e+03;6.426589039e-08
3.942660400e+03;8.528203921e-08
3.943150146e+03;1.066598472e-07
3.943639893e+03;5.430377570e-08
3.944129639e+03;1.197026478e-07
3.944619385e+03;1.095835529e-07
3.945109131e+03;3.635100398e-08
3.945598877e+03;3.782712099e-08
3.946088623e+03;9.598651474e-08
3.946578369e+03;1.133446830e-07
3.947068359e+03;5.568976391e-08
3.947558105e+03;1.080562484e-07
3.948047852e+03;6.604572889e-08
3.948537598e+03;6.157525601e-09
3.949027344e+03;2.963827406e-08
3.949517090e+03;1.847900499e-08
3.950006836e+03;8.451201694e-08
3.950496582e+03;9.259500189e-08
3.950986328e+03;5.101548339e-08
3.951476074e+03;2.730661386e-08
3.951966064e+03;2.834659263e-08
3.952455811e+03;4.204756721e-08
3.952945557e+03;1.087889601e-07
3.953435303e+03;9.605246021e-08
3.953925049e+03;2.017439726e-08
3.954414795e+03;4.714755519e-08
3.954904541e+03;5.604169928e-08
3.955394287e+03;2.882213579e-08
3.955884033e+03;4.609616511e-08
3.956373779e+03;1.146463147e-09
3.956863770e+03;2.232069818e-08
3.957353516e+03;1.812340322e-08
3.957843262e+03;7.999515361e-08
3.958333008e+03;8.776272153e-08
3.958822754e+03;5.217928312e-09
3.959312500e+03;5.662673885e-08
3.959802246e+03;4.705051282e-08
3.960291992e+03;4.923103702e-08
3.960781738e+03;7.685379444e-08
3.961271484e+03;4.203070603e-08
3.961761475e+03;1.191165495e-07
3.962251221e+03;1.479204457e-07
3.962740967e+03;1.102657095e-07
3.963230713e+03;2.479622907e-08
3.963720459e+03;9.719124705e-08
3.964210205e+03;1.184486251e-07
3.964699951e+03;1.470589694e-07
3.965189697e+03;1.201705260e-07
3.965679443e+03;7.527876988e-08
3.966169189e+03;1.075199734e-07
3.966659180e+03;9.998419870e-08
3.967148926e+03;1.367445464e-07
3.967638672e+03;1.489961790e-07
3.968128418e+03;1.326105377e-07
3.968618164e+03;9.264758205e-08
3.969107910e+03;9.319803240e-08
3.969597656e+03;4.052572677e-08
3.970087402e+03;6.153957344e-08
3.970577148e+03;6.947449549e-08
3.971066895e+03;6.283767817e-08
3.971556885e+03;3.597306275e-08
3.972046631e+03;5.033071204e-08
3.972536377e+03;5.478101528e-08
3.973026123e+03;7.527593482e-08
3.973515869e+03;5.097659894e-08
3.974005615e+03;7.388861434e-08
3.974495361e+03;9.275299817e-08
3.974985107e+03;7.786901790e-08
3.975474854e+03;9.522867117e-08
3.975964600e+03;7.524522516e-08
3.976454590e+03;4.574265589e-08
3.976944336e+03;7.537457947e-08
3.977434082e+03;1.341441589e-07
3.977923828e+03;8.215026526e-08
3.978413574e+03;6.129919683e-08
3.978903320e+03;9.259378686e-08
3.979393066e+03;4.085235616e-08
3.979882812e+03;5.484339738e-08
3.980372559e+03;1.382527017e-07
3.980862305e+03;1.704509174e-07
3.981352295e+03;1.509155396e-07
3.981842041e+03;1.100563836e-07
3.982331787e+03;4.403600684e-08
3.982821533e+03;4.846337376e-08
3.983311279e+03;1.585004128e-08
3.983801025e+03;5.254463531e-08
3.984290771e+03;4.577285395e-08
3.984780518e+03;1.004307677e-07
3.985270264e+03;1.594234647e-07
3.985760010e+03;1.090732056e-07
3.986250000e+03;2.775190566e-08
3.986739746e+03;7.084468479e-08
3.987229492e+03;7.275779268e-08
3.987719238e+03;2.690890888e-08
3.988208984e+03;9.660094946e-09
3.988698730e+03;7.391958690e-08
3.989188477e+03;1.046487554e-07
3.989678223e+03;7.717965644e-08
3.990167969e+03;6.169629785e-08
3.990657715e+03;4.334745896e-08
3.991147705e+03;8.021117281e-08
3.991637451e+03;1.197415571e-07
3.992127197e+03;1.198155388e-07
3.992616943e+03;9.911869370e-08
3.993106689e+03;4.202883375e-08
3.993596436e+03;1.115346038e-07
3.994086182e+03;1.577652284e-07
3.994575928e+03;1.162609493e-07
3.995065674e+03;4.671225184e-08
3.995555420e+03;2.877615479e-08
3.996045410e+03;1.702856522e-08
3.996535156e+03;2.677907318e-08
3.997024902e+03;6.200037461e-08
3.997514648e+03;5.288417526e-08
3.998004395e+03;8.649729466e-08
3.998494141e+03;5.316593388e-08
3.998983887e+03;6.890402204e-08
3.999473633e+03;8.587741718e-08
3.999963379e+03;6.652642526e-08
4.000453125e+03;9.390912936e-08
4.000943115e+03;6.210010639e-08
4.001432861e+03;6.281030807e-08
4.001922607e+03;7.173400007e-08
4.002412354e+03;7.145663261e-08
4.002902100e+03;6.368264138e-08
4.003391846e+03;1.257039344e-07
4.003881592e+03;1.076213394e-07
4.004371338e+03;1.364408231e-08
4.004861084e+03;3.332827347e-08
4.005350830e+03;5.292213601e-08
4.005840820e+03;5.130218028e-08
4.006330566e+03;7.414507763e-08
4.006820312e+03;8.482080460e-08
4.007310059e+03;8.768680004e-08
4.007799805e+03;1.045651814e-07
4.008289551e+03;1.106431071e-07
4.008779297e+03;8.844344279e-08
4.009269043e+03;7.650962175e-08
4.009759033e+03;4.993539449e-08
4.010248779e+03;1.472467126e-08
4.010738770e+03;4.407205978e-08
4.011228516e+03;4.016365907e-08
4.011718262e+03;3.697264361e-08
4.012208008e+03;2.485589690e-08
4.012697754e+03;5.002685555e-08
4.013187500e+03;6.737103320e-08
4.013677246e+03;1.176891473e-07
4.014166992e+03;5.283318671e-08
4.014656738e+03;1.177057918e-08
4.015146484e+03;3.734529841e-08
4.015636475e+03;4.529458764e-08
4.016126221e+03;3.872108323e-08
4.016615967e+03;3.069552434e-08
4.017105713e+03;6.089122451e-08
4.017595459e+03;9.988506378e-08
4.018085205e+03;3.069829546e-08
4.018574951e+03;1.936331628e-08
4.019064697e+03;2.968563528e-08
4.019554443e+03;8.166312426e-08
4.020044189e+03;9.547350288e-08
4.020534180e+03;1.107091308e-07
4.021023926e+03;1.258048599e-07
4.021513672e+03;1.124758597e-07
4.022003418e+03;9.901147280e-08
4.022493164e+03;8.699962706e-08
4.022982910e+03;7.996137974e-09
4.023472656e+03;4.311171509e-08
4.023962402e+03;5.799488889e-08
4.024452148e+03;8.071979352e-08
4.024941895e+03;5.264771730e-08
4.025431885e+03;1.042161628e-07
4.025921631e+03;7.491142640e-08
4.026411377e+03;6.352976101e-08
4.026901123e+03;2.272246746e-08
4.027390869e+03;2.389903386e-08
4.027880615e+03;5.760302813e-08
4.028370361e+03;6.518027362e-08
4.028860107e+03;3.771388535e-08
4.029349854e+03;5.947796922e-08
4.029839600e+03;8.029900300e-09
4.030329590e+03;2.597374582e-08
4.030819336e+03;7.955760850e-08
4.031309082e+03;5.403196823e-08
4.031798828e+03;5.554228721e-08
4.032288574e+03;7.770854893e-08
4.032778320e+03;7.991796025e-08
4.033268066e+03;7.649813227e-08
4.033757812e+03;6.812773279e-08
4.034247559e+03;5.203468234e-08
4.034737305e+03;4.172439461e-08
4.035227295e+03;7.329983731e-08
4.035717041e+03;3.684111860e-08
4.036206787e+03;8.849327315e-08
4.036696533e+03;3.458163889e-08
4.037186279e+03;6.673965203e-08
4.037676025e+03;9.036767779e-08
4.038165771e+03;6.646690309e-08
4.038655518e+03;5.882799314e-08
4.039145264e+03;2.423449885e-08
4.039635010e+03;7.225827403e-08
4.040125000e+03;1.301461907e-07
4.040614746e+03;1.076808260e-07
4.041104492e+03;4.312107649e-08
4.041594238e+03;4.060269276e-08
4.042083984e+03;5.308522688e-08
4.042573730e+03;3.756163380e-08
4.043063477e+03;8.213797997e-08
4.043553223e+03;1.165978532e-07
4.044042969e+03;6.120141194e-08
4.044532715e+03;6.681483455e-08
4.045022705e+03;5.728881192e-08
4.045512451e+03;7.084926068e-08
4.046002197e+03;8.864505219e-08
4.046491943e+03;1.008012021e-07
4.046981689e+03;1.056279899e-07
4.047471436e+03;4.852771696e-08
4.047961182e+03;2.244527586e-08
4.048450928e+03;6.501207395e-08
4.048940674e+03;8.168267840e-08
4.049430420e+03;6.634126493e-08
4.049920410e+03;5.610315768e-08
4.050410156e+03;7.039908212e-08
4.050899902e+03;8.686309627e-08
4.051389648e+03;7.460725016e-08
4.051879395e+03;9.565192727e-08
4.052369141e+03;1.510085070e-07
4.052858887e+03;8.616494540e-08
4.053348633e+03;5.432422512e-08
4.053838379e+03;9.091073139e-08
4.054328125e+03;6.902903493e-08
4.054818115e+03;3.868824905e-08
4.055307861e+03;5.195793662e-08
4.055797607e+03;5.423355987e-08
4.056287354e+03;6.694342858e-08
4.056777100e+03;6.979919931e-08
4.057266846e+03;6.864936353e-08
4.057756592e+03;4.855843727e-08
4.058246338e+03;4.659306541e-08
4.058736084e+03;5.155376925e-08
4.059225830e+03;5.583732943e-08
4.059715820e+03;4.412467192e-08
4.060205566e+03;2.582558345e-08
4.060695312e+03;5.610196041e-08
4.061185059e+03;6.459824675e-08
4.061674805e+03;5.600599451e-08
4.062164551e+03;5.103018097e-08
4.062654297e+03;7.918185929e-08
4.063144043e+03;1.034729493e-07
4.063633789e+03;1.069725428e-07
4.064123535e+03;9.009269775e-08
4.064613525e+03;5.923631008e-08
4.065103271e+03;5.164767813e-08
4.065593018e+03;3.265044413e-08
4.066082764e+03;2.569581348e-08
4.066572510e+03;4.069563531e-08
4.067062256e+03;4.840754997e-08
4.067552002e+03;1.288849774e-07
4.068041748e+03;1.209250797e-07
4.068531494e+03;7.529365575e-08
4.069021240e+03;2.343120009e-08
4.069511230e+03;2.418300937e-08
4.070000977e+03;3.057628817e-08
4.070490723e+03;4.146852106e-08
4.070980469e+03;7.422122650e-08
4.071470215e+03;8.598036771e-08
4.071959961e+03;7.719152251e-08
4.072449707e+03;7.780447220e-08
4.072939453e+03;6.843261247e-08
4.073429199e+03;3.258417181e-08
4.073919189e+03;4.525071873e-08
4.074408936e+03;5.892410115e-08
4.074898682e+03;3.140300109e-08
4.075388428e+03;2.266716770e-08
4.075878174e+03;3.285623151e-08
4.076367920e+03;7.516283773e-08
4.076857666e+03;7.730378826e-08
4.077347412e+03;8.742011914e-08
4.077837158e+03;6.760745208e-08
4.078326904e+03;4.954288002e-08
4.078816895e+03;1.105129002e-07
4.079306641e+03;5.607516584e-08
4.079796387e+03;5.208939058e-08
4.080286133e+03;7.814025338e-08
4.080775879e+03;3.362798040e-08
4.081265625e+03;3.640230162e-08
4.081755371e+03;6.553273835e-08
4.082245117e+03;4.822807753e-08
4.082734863e+03;1.289703189e-08
4.083224609e+03;6.462492763e-08
4.083714600e+03;1.444742708e-07
4.084204346e+03;1.392613314e-07
4.084694092e+03;6.787735884e-08
4.085183838e+03;4.665515263e-08
4.085673584e+03;1.733447696e-08
4.086163330e+03;4.640666518e-08
4.086653076e+03;7.784292677e-08
4.087142822e+03;4.188216707e-08
4.087632568e+03;5.001110281e-08
4.088122314e+03;2.908204877e-08
4.088612305e+03;3.415117078e-08
4.089102051e+03;5.313570028e-08
4.089591797e+03;8.430225051e-08
4.090081543e+03;1.045082385e-07
4.090571289e+03;6.779318795e-08
4.091061035e+03;2.892227080e-08
4.091550781e+03;4.963515110e-08
4.092040527e+03;5.148752180e-08
4.092530273e+03;3.975108953e-08
4.093020020e+03;6.714115131e-08
4.093510010e+03;1.810213313e-08
4.093999756e+03;4.795437647e-08
4.094489502e+03;8.080063907e-08
4.094979248e+03;7.849062200e-08
4.095468994e+03;6.663422170e-08
4.095958740e+03;5.075900944e-08
4.096448242e+03;3.671053861e-08
4.096937988e+03;3.736684207e-08
4.097427734e+03;3.775969759e-08
4.097917480e+03;4.366933126e-08
4.098407227e+03;3.199566834e-08
4.098897461e+03;7.234011434e-08
4.099387207e+03;3.511065216e-08
4.099876953e+03;3.675313209e-08
4.100366699e+03;4.757756855e-08
4.100856934e+03;6.027432420e-08
4.101346680e+03;6.227826788e-08
4.101836426e+03;7.405400737e-08
4.102326172e+03;6.259503493e-08
4.102815918e+03;5.769546263e-08
4.103305664e+03;3.339739507e-08
4.103795410e+03;7.774508504e-08
4.104285156e+03;9.608687179e-08
4.104774902e+03;6.153765497e-08
4.105264648e+03;5.681619086e-08
4.105754395e+03;6.324481916e-08
4.106244141e+03;4.748115501e-08
4.106733887e+03;3.236031887e-08
4.107223633e+03;5.503318690e-08
4.107713379e+03;8.535529616e-08
4.108203125e+03;5.082383936e-08
4.108692871e+03;3.156430139e-08
4.109182617e+03;2.672988764e-08
4.109672363e+03;1.451747522e-08
4.110162109e+03;1.774796488e-08
4.110652344e+03;1.045397902e-08
4.111142090e+03;2.922090125e-08
4.111631836e+03;5.216505983e-08
4.112121582e+03;6.274722608e-08
4.112611328e+03;4.593782776e-08
4.113101074e+03;6.920864593e-08
4.113590820e+03;5.298940664e-08
4.114080566e+03;2.781675867e-08
4.114570312e+03;8.525711692e-09
4.115060059e+03;7.054260287e-09
4.115549805e+03;2.193791815e-08
4.116039551e+03;6.862545376e-08
4.116529297e+03;7.197213847e-08
4.117019043e+03;3.952177252e-08
4.117508789e+03;6.706500955e-08
4.117998535e+03;6.802526542e-08
4.118488281e+03;1.798207450e-08
4.118978027e+03;3.298924156e-08
4.119467773e+03;5.122731395e-08
4.119957520e+03;5.952668758e-08
4.120447754e+03;2.504732954e-08
4.120937500e+03;1.133747851e-08
4.121427246e+03;3.730217202e-08
4.121916992e+03;6.098328242e-08
4.122406738e+03;3.243410518e-08
4.122896484e+03;3.474194443e-08
4.123386230e+03;2.203256955e-08
4.123875977e+03;3.752559863e-08
4.124365723e+03;4.545849563e-08
4.124855469e+03;5.144637427e-08
4.125345215e+03;8.434659549e-08
4.125834961e+03;6.169493361e-08
4.126324707e+03;9.300804749e-08
4.126814453e+03;1.275782751e-07
4.127304199e+03;1.293212932e-07
4.127793945e+03;1.253592075e-07
4.128283691e+03;3.955656425e-08
4.128773438e+03;9.116407540e-08
4.129263184e+03;1.260981008e-07
4.129752930e+03;7.578329075e-08
4.130243164e+03;6.469503688e-08
4.130732910e+03;3.531894421e-08
4.131222656e+03;5.489964749e-08
4.131712402e+03;6.371007544e-08
4.132202148e+03;9.924675481e-08
4.132691895e+03;1.256913578e-07
4.133181641e+03;1.089838406e-07
4.133671387e+03;5.496602284e-08
4.134161133e+03;2.140863309e-08
4.134650879e+03;1.622790613e-08
4.135140625e+03;3.266251980e-08
4.135630371e+03;3.168353757e-08
4.136120117e+03;5.555355287e-08
4.136609863e+03;6.149598164e-08
4.137099609e+03;5.541564008e-08
4.137589355e+03;5.340052311e-08
4.138079102e+03;5.182796414e-08
4.138568848e+03;8.876945401e-08
4.139058594e+03;9.076266139e-08
4.139548340e+03;1.489002432e-08
4.140038574e+03;4.822383204e-08
4.140528320e+03;5.583090257e-08
4.141018066e+03;4.602442516e-08
4.141507812e+03;7.052538820e-08
4.141997559e+03;8.904122950e-08
4.142487305e+03;7.316534578e-08
4.142977051e+03;7.418392300e-08
4.143466797e+03;8.645712768e-08
4.143956543e+03;6.266199648e-08
4.144446289e+03;4.618159011e-08
4.144936035e+03;4.418120270e-08
4.145425781e+03;3.658545111e-08
4.145915527e+03;5.903416778e-08
4.146405273e+03;7.488197440e-08
4.146895020e+03;5.050192797e-08
4.147384766e+03;4.089642047e-08
4.147874512e+03;4.375606011e-08
4.148364258e+03;6.161484123e-08
4.148854004e+03;3.361327927e-08
4.149343750e+03;5.617029331e-08
4.149833984e+03;3.431561169e-08
4.150323730e+03;1.058027621e-07
4.150813477e+03;1.026703700e-07
4.151303223e+03;7.156321402e-08
4.151792969e+03;1.624876944e-08
4.152282715e+03;2.652067188e-08
4.152772461e+03;2.406565791e-08
4.153262207e+03;3.354522349e-08
4.153751953e+03;2.803274057e-08
4.154241699e+03;6.086682447e-08
4.154731445e+03;1.004536756e-07
4.155221191e+03;5.753323151e-08
4.155710938e+03;3.573417828e-08
4.156200684e+03;4.732591563e-08
4.156690430e+03;7.494676879e-08
4.157180176e+03;9.348061525e-08
4.157669922e+03;1.591567980e-07
4.158159668e+03;1.288325677e-07
4.158649414e+03;4.069175930e-08
4.159139160e+03;1.117340176e-07
4.159629395e+03;1.034323844e-07
4.160119141e+03;3.263189186e-08
4.160608887e+03;2.168542856e-08
4.161098633e+03;1.355028312e-09
4.161588379e+03;7.115153267e-08
4.162078125e+03;7.661647317e-08
4.162567871e+03;2.866566362e-08
4.163057617e+03;8.136628082e-08
4.163547363e+03;8.838708965e-08
4.164037109e+03;1.121100368e-07
4.164526855e+03;1.008521622e-07
4.165016602e+03;8.481195835e-08
4.165506348e+03;3.300613471e-08
4.165996094e+03;2.836741686e-08
4.166485840e+03;6.394409979e-08
4.166975586e+03;6.096598781e-08
4.167465332e+03;3.707185314e-08
4.167955078e+03;3.326398357e-08
4.168444824e+03;6.268363961e-08
4.168934570e+03;2.178593661e-08
4.169424805e+03;3.922192704e-08
4.169914551e+03;1.003517269e-07
4.170404297e+03;1.099695766e-07
4.170894043e+03;7.199828644e-08
4.171383789e+03;8.430966147e-08
4.171873535e+03;9.369261988e-08
4.172363281e+03;3.791270586e-08
4.172853027e+03;7.513540368e-08
4.173342773e+03;9.467739659e-08
4.173832520e+03;1.052831138e-07
4.174322266e+03;1.065317150e-07
4.174812012e+03;5.267121495e-08
4.175301758e+03;4.858982905e-08
4.175791504e+03;2.807434285e-08
4.176281250e+03;1.461356725e-08
4.176770996e+03;3.986479413e-08
4.177260742e+03;1.004556793e-07
4.177750488e+03;5.669314973e-08
4.178240234e+03;1.740493971e-08
4.178729980e+03;5.893137711e-08
4.179220215e+03;9.068548223e-08
4.179709961e+03;5.274114656e-08
4.180199707e+03;1.033828578e-08
4.180689453e+03;3.439786411e-08
4.181179199e+03;8.268517604e-08
4.181668945e+03;8.132143137e-08
4.182158691e+03;7.717800798e-08
4.182648438e+03;5.435331829e-08
4.183138184e+03;3.581512686e-08
4.183627930e+03;6.093500815e-08
4.184117676e+03;5.736716346e-08
4.184607422e+03;3.201142817e-08
4.185097168e+03;1.101866332e-08
4.185586914e+03;3.329524745e-08
4.186076660e+03;7.813588354e-08
4.186566406e+03;1.051506686e-07
4.187056152e+03;1.077847855e-07
4.187545898e+03;7.777006061e-08
4.188035645e+03;2.023610612e-08
4.188525391e+03;1.912250625e-08
4.189015625e+03;2.551023925e-08
4.189505371e+03;2.635930407e-08
4.189995117e+03;4.166146539e-08
4.190484863e+03;8.496083836e-08
4.190974609e+03;7.902995947e-08
4.191464355e+03;3.861076792e-08
4.191954102e+03;4.619885274e-08
4.192443848e+03;5.570703365e-08
